steamid	appid	playtime_forever
76561197960267615	500	282
76561197960267615	18500	702
76561197960267615	1250	399
76561197960267615	35700	139
76561197960267615	38220	577
76561197960267615	23490	124
76561197960267615	550	2426
76561197960267615	8980	2069
76561197960267615	10180	116
76561197960267615	10190	558
76561197960267615	41500	992
76561197960267615	7670	151
76561197960267615	8850	119
76561197960267615	43110	231
76561197960267615	4920	6755
76561197960267615	33930	1048
76561197960267615	22350	1446
76561197960267615	22380	1657
76561197960267615	42700	419
76561197960267615	42710	387
76561197960267615	35130	449
76561197960267615	620	1217
76561197960267615	97100	584
76561197960267615	105600	74
76561197960267615	57900	211
76561197960267615	94200	181
76561197960267615	91310	2066
76561197960267615	17710	138
76561197960267615	72850	388
76561197960267615	9200	980
76561197960267615	98900	162
76561197960267615	98400	86
76561197960267615	35450	88
76561197960267615	111400	92
76561197960267615	63000	76
76561197960267615	24240	227
76561197960267615	102600	76
76561197960267615	55230	104
76561197960267615	108710	787
76561197960267615	96400	704
76561197960267615	207170	1005
76561197960267615	200710	383
76561197960267615	49520	3091
76561197960267615	96300	107
76561197960267615	219150	89
76561197960267615	211400	152
76561197960267615	8870	993
76561197960267615	230410	230
76561197960267615	203160	624
76561197960267615	43160	438
76561197960267615	216250	66
76561197960267615	224760	182
76561197960267615	228300	121
76561197960267615	233980	717
76561197960267615	239070	266
76561197960267615	248820	1752
76561197960267615	232430	78
76561197960267615	235600	64
76561197960267615	252490	3455
76561197960267615	219990	258
76561197960267615	247730	66
76561197960267011	10	6458
76561197960267011	70	114
76561197960267011	130	150
76561197960267011	220	582
76561197960267615	221100	547
76561197960267011	33910	143
76561197960267011	10180	1132
76561197960267011	550	1165
76561197960267011	33930	3627
76561197960267615	201810	526
76561197960267011	42700	1076
76561197960267011	42710	105
76561197960267011	12220	215
76561197960267011	45760	2198
76561197960267011	730	1517
76561197960267615	440	4413
76561197960267011	72850	718
76561197960267615	630	463
76561197960267011	35720	941
76561197960267615	206500	189
76561197960267011	242760	431
76561197960267011	225080	122
76561197960267011	235600	1402
76561197960267011	221100	11035
76561197960267011	239160	332
76561197960267011	211	111
76561197960267011	440	670
76561197960267011	630	577
76561197960267730	10	238
76561197960267730	18500	503
76561197960267730	102600	2907
76561197960267730	108200	1607
76561197960267730	201790	116
76561197960267730	221380	145
76561197960267730	8930	75
76561197960267730	239030	73
76561197960267730	218620	419
76561197960267730	570	435
76561197960267730	39120	306
76561197960267856	10	42583
76561197960267856	205190	219
76561197960267828	7670	786
76561197960267828	400	65
76561197960267828	12900	385
76561197960267828	8500	1852
76561197960267828	2700	278
76561197960267828	13210	117
76561197960267828	19900	633
76561197960267828	17300	92
76561197960267828	500	155
76561197960267828	22300	471
76561197960267828	10090	356
76561197960267828	18500	651
76561197960267828	17410	297
76561197960267828	15620	197
76561197960267828	22500	277
76561197960267828	29720	132
76561197960267828	1250	175
76561197960267828	3900	416
76561197960267828	8800	436
76561197960267828	22330	696
76561197960267828	9870	494
76561197960267828	35700	237
76561197960267828	550	1652
76561197960267828	8980	1440
76561197960267828	41500	929
76561197960267828	10180	342
76561197960267828	17450	1005
76561197960267828	41000	359
76561197960267828	17020	1251
76561197960267828	24960	8125
76561197960267828	10680	1083
76561197960267828	33230	167
76561197960267828	49600	79
76561197960267828	4920	87
76561197960267828	22380	1261
76561197960267828	49400	276
76561197960267828	33930	139
76561197960267828	50620	60
76561197960267828	22350	61
76561197960267828	8930	894
76561197960267828	35460	137
76561197960267828	12210	221
76561197960267828	70400	152
76561197960267828	42910	361
76561197960267828	99810	814
76561197960267828	620	875
76561197960267828	99830	511
76561197960267828	47900	1051
76561197960267828	91600	169
76561197960267828	105600	358
76561197960267828	49470	467
76561197960267828	72850	3386
76561197960267828	107100	96
76561197960267828	28050	1563
76561197960267828	55150	130
76561197960267828	91310	93
76561197960267828	9200	870
76561197960267828	65800	1004
76561197960267828	102600	111
76561197960267828	41070	581
76561197960267828	35720	105
76561197960267828	97000	125
76561197960267828	200900	81
76561197960267828	200710	489
76561197960267828	97330	75
76561197960267828	200010	379
76561197960267828	730	539
76561197960267828	211260	115
76561197960267828	49520	2154
76561197960267828	212680	463
76561197960267828	205100	829
76561197960267828	8870	1260
76561197960267828	220240	1344
76561197960267828	218230	1268
76561197960267828	107410	70
76561197960267828	220200	69
76561197960267828	215530	509
76561197960267828	241600	64
76561197960267828	211820	1007
76561197960267828	230230	1637
76561197960267828	240970	105
76561197960267828	440	155
76561197960267828	570	1469
76561197960267828	630	817
76561197960267828	39120	1666
76561197960267828	226320	137
76561197960267645	10	641
76561197960267645	70	260
76561197960267645	220	91
76561197960267645	240	2790
76561197960267645	300	149
76561197960267645	400	149
76561197960267645	17300	151
76561197960267645	20540	3634
76561197960267645	228200	286
76561197960267645	3590	367
76561197960267645	33910	232
76561197960267645	41500	166
76561197960267645	550	235
76561197960267645	24400	61
76561197960267645	45300	638
76561197960267645	24960	13863
76561197960267645	33930	813
76561197960267645	47830	331
76561197960267645	48210	402
76561197960267645	55100	305
76561197960267645	57900	801
76561197960267645	7530	264
76561197960267645	57690	87
76561197960267645	39190	375
76561197960267645	72850	7505
76561197960267645	206690	158
76561197960267645	205610	171
76561197960267645	207610	63
76561197960267645	98300	524
76561197960267645	104900	288
76561197960267645	47400	256
76561197960267645	204100	162
76561197960267645	108710	61
76561197960267645	730	19572
76561197960267645	215280	113
76561197960267645	207210	264
76561197960267645	231430	6377
76561197960267645	100410	173
76561197960267645	205100	90
76561197960267645	219640	129
76561197960267645	211400	442
76561197960267645	203140	301
76561197960267645	205930	230
76561197960267645	227300	67
76561197960267645	113400	2337
76561197960267645	236390	399
76561197960267645	232910	242
76561197960267645	107410	3374
76561197960267645	228260	327
76561197960267645	8870	578
76561197960267645	224960	63
76561197960267645	214950	717
76561197960267645	233840	320
76561197960267645	227020	109
76561197960267645	209160	317
76561197960267645	209170	1025
76561197960267645	251170	284
76561197960267645	221100	6892
76561197960267645	269730	65
76561197960267645	440	1024
76561197960267645	570	3250
76561197960267645	217750	127
76561197960267645	226980	172
76561197960267071	220	107
76561197960267071	240	16371
76561197960267071	17300	1256
76561197960267071	17330	347
76561197960267071	500	8024
76561197960267071	17470	206
76561197960267071	21690	1883
76561197960267071	550	25739
76561197960267071	35140	69
76561197960267071	1250	135
76561197960267071	31290	333
76561197960267071	94500	165
76561197960267071	94510	175
76561197960267071	94520	118
76561197960267071	620	1981
76561197960267071	55100	859
76561197960267071	9200	1694
76561197960267071	57900	1498
76561197960267071	21100	256
76561197960267071	108800	1156
76561197960267071	108710	189
76561197960267071	730	13097
76561197960267071	227100	158
76561197960267071	237630	73
76561197960267071	218620	3155
76561197960267071	201810	362
76561197960267071	211	165
76561197960267071	440	7409
76561197960267071	570	2657
76561197960267071	630	60
76561197960267071	17730	62
76561197960268036	4760	70
76561197960268036	220	120
76561197960268036	400	71
76561197960268036	420	437
76561197960268036	4700	67
76561197960268036	8200	107
76561197960268036	17300	992
76561197960268036	17330	511
76561197960268036	3590	465
76561197960268036	12840	999
76561197960268036	3720	343
76561197960268036	35700	112
76561197960268036	6040	92
76561197960268036	34000	40060
76561197960268036	8930	81
76561197960268036	34030	65
76561197960268036	107100	74
76561197960268036	98200	139
76561197960268036	24010	317
76561197960268036	38600	203
76561197960268036	207650	100
76561197960268036	200260	82
76561197960268036	212680	112
76561197960268036	207890	29470
76561197960268036	219150	80
76561197960268036	214560	246
76561197960268036	218680	197
76561197960268036	35720	136
76561197960268036	225260	278
76561197960268036	233740	143
76561197960268036	234900	112
76561197960268036	111900	87
76561197960268036	550	424
76561197960268036	440	250
76561197960267647	10	99
76561197960267647	80	1370
76561197960267647	240	148
76561197960267647	24010	158
76561197960267674	10	506
76561197960267674	70	784
76561197960267674	130	126
76561197960267674	220	672
76561197960267674	240	1570
76561197960267674	380	205
76561197960267674	420	283
76561197960267674	33930	2670
76561197960267674	8980	1807
76561197960267674	49520	113
76561197960267674	221100	150
76561197960267888	10	266
76561197960267888	240	464
76561197960267888	12840	62
76561197960267888	550	467
76561197960267888	42700	267
76561197960267888	42710	1832
76561197960267888	42910	209
76561197960267888	22350	402
76561197960267888	57900	110
76561197960267888	205930	284
76561197960267888	204100	990
76561197960267888	730	455
76561197960267888	203140	699
76561197960267888	440	1104
76561197960267888	630	227
76561197960267349	10	6205
76561197960268003	10	804
76561197960268003	730	112
76561197960267880	730	141
76561197960268066	10	173
76561197960267499	10	6216
76561197960267499	20	126
76561197960267499	30	8265
76561197960267499	10180	862
76561197960267499	10190	7422
76561197960267499	224780	122
76561197960267499	72850	346
76561197960267499	108710	139
76561197960267499	730	92970
76561197960267499	202990	109
76561197960267499	226700	99
76561197960267499	236390	362
76561197960267499	225220	194
76561197960267499	209170	468
76561197960267499	221100	7704
76561197960267499	570	3547
76561197960267499	39120	100
76561197960268033	10	14654
76561197960268033	240	3430
76561197960268033	201700	63
76561197960268033	730	787
76561197960268033	440	2817
76561197960268033	570	87
76561197960267765	3480	539
76561197960267765	8400	862
76561197960267765	400	116
76561197960267765	12140	461
76561197960267765	12150	489
76561197960267765	9740	500
76561197960267765	15130	130
76561197960267765	19900	1274
76561197960267765	8140	726
76561197960267765	12210	203
76561197960267765	26800	791
76561197960267765	32360	131
76561197960267765	35010	2527
76561197960267765	20500	1656
76561197960267765	40700	756
76561197960267765	10180	999
76561197960267765	24980	5436
76561197960267765	8850	159
76561197960267765	8190	2505
76561197960267765	12220	2260
76561197960267765	50130	1523
76561197960267765	35130	921
76561197960267765	50300	561
76561197960267765	99810	521
76561197960267765	620	1110
76561197960267765	33440	1211
76561197960267765	28050	2062
76561197960267765	48000	268
76561197960267765	9200	738
76561197960267765	110800	4000
76561197960267765	71340	404
76561197960267765	6120	75
76561197960267765	40800	941
76561197960267765	63710	548
76561197960267765	94200	123
76561197960267765	99700	132
76561197960267765	26900	185
76561197960267765	115110	384
76561197960267765	205930	672
76561197960267765	204100	1004
76561197960267765	200010	575
76561197960267765	108710	964
76561197960267765	202750	262
76561197960267765	115320	1159
76561197960267765	202170	1131
76561197960267765	205100	1868
76561197960267765	20820	139
76561197960267765	107800	300
76561197960267765	220780	180
76561197960267765	203140	2795
76561197960267765	214560	803
76561197960267765	219150	337
76561197960267765	211400	214
76561197960267765	208480	144
76561197960267765	203160	1711
76561197960267765	219890	497
76561197960267765	225260	63
76561197960267765	8870	1535
76561197960267765	206190	272
76561197960267765	35700	404
76561197960267765	35720	885
76561197960267765	9480	1702
76561197960267765	55230	1827
76561197960267765	43110	75
76561197960267765	214770	567
76561197960267765	225080	299
76561197960267765	209000	2391
76561197960267765	262940	1118
76561197960267765	232790	225
76561197960267765	440	37073
76561197960267161	10	87
76561197960267161	240	36467
76561197960267161	6100	15869
76561197960267161	12210	69
76561197960267161	17450	90
76561197960267161	8850	408
76561197960267161	8980	311
76561197960267161	99810	73
76561197960267161	620	78
76561197960267161	99890	130
76561197960267161	105600	17372
76561197960267161	21100	71
76561197960267161	42910	104
76561197960267161	26500	9283
76561197960267161	70300	15871
76561197960267161	91310	1207
76561197960267161	28050	106
76561197960267161	42680	458
76561197960267161	42690	217
76561197960267161	102600	219
